n,b,qasm
3,"[(-0.14202275994173322+0.543798940320034j), 0j, (-0.5615143748937821+0.024276709462036954j), 0j, (-0.4151578976554986-0.10842586490135779j), 0j, (-0.01853381261890868-0.4286825701555268j), 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate rzx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
qubit[3] q;
u1(4.852763801325325) q[1];
cy q[2], q[0];
cp(1.2515558027412976) q[2], q[1];
rz(2.630669493181232) q[0];
u2(1.2721273036354757, 4.0392131364419726) q[1];
rzx(4.97909049512396) q[0], q[2];
"
3,"[(0.368883762562575-0.368883762562575j), 0j, (0.3375274355036607+0.3375274355036607j), 0j, (0.49011147552665396+0.49011147552665396j), 0j, (0.09894817611803694-0.09894817611803694j), 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate rzx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
qubit[3] q;
crz(4.835787075235669) q[1], q[0];
sxdg q[2];
rzx(5.741357596025952) q[0], q[1];
rzx(5.342934870214343) q[2], q[1];
"
3,"[0j, 0j, 0j, 0j, (0.04784427445067251+0.03840860200727514j), (-0.7783396974458009-0.624838395166394j), 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
qubit[3] q;
x q[0];
z q[2];
rz(3.7394031515676254) q[1];
tdg q[1];
crz(1.1909101640093043) q[0], q[2];
x q[2];
ry(0.12278482182876599) q[0];
"
3,"[0j, 0j, (0.7071067811865476+0j), -0.7071067811865476j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate rzx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
gate ecr _gate_q_0, _gate_q_1 {
  rzx(pi/4) _gate_q_0, _gate_q_1;
  x _gate_q_0;
  rzx(-pi/4) _gate_q_0, _gate_q_1;
}
gate cs _gate_q_0, _gate_q_1 {
  p(pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
}
qubit[3] q;
s q[1];
cz q[0], q[2];
ecr q[1], q[0];
cs q[1], q[2];
"
3,"[(-0.6410487008278075+0.29424555345462156j), (-0.29622335476088435-0.6430265021340703j), (0.02463988682916678-0.003597942112467262j), (0.003645289098105132+0.024726539256148834j), 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
gate csdg _gate_q_0, _gate_q_1 {
  p(-pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
}
qubit[3] q;
p(0.87778217975456) q[0];
sxdg q[2];
U(0.07057693404512144, 3.4269148379339534, 3.5726610330640107) q[1];
swap q[2], q[0];
r(5.574391447612858, 1.565093437764361) q[0];
csdg q[2], q[1];
"
3,"[(-0.1333372292328688-0.1333372292328688j), (0.05478802723797782+0.6792942209914444j), 0j, 0j, 0j, 0j, (-0.1333372292328688-0.1333372292328688j), (-0.05478802723797782-0.6792942209914444j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
qubit[3] q;
sx q[2];
z q[1];
u1(5.546904293458372) q[0];
r(3.6814744143750353, 2.2757143592727416) q[0];
cy q[2], q[1];
id q[2];
cz q[0], q[1];
"
3,"[0j, 0j, 0j, 0j, (0.29103926888536746+0.29103926888536746j), (0.29103926888536746-0.29103926888536746j), (-0.4065662848376274-0.4065662848376274j), (0.4065662848376274-0.4065662848376274j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate ryy(p0) _gate_q_0, _gate_q_1 {
  rx(pi/2) _gate_q_0;
  rx(pi/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rx(-pi/2) _gate_q_0;
  rx(-pi/2) _gate_q_1;
}
gate csdg _gate_q_0, _gate_q_1 {
  p(-pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
}
qubit[3] q;
x q[2];
ryy(1.8990275152508107) q[1], q[0];
sx q[0];
csdg q[2], q[1];
csdg q[1], q[2];
"
3,"[(0.2695861924663875+0.2695861924663875j), (-0.3415552868477001-0.3415552868477001j), (-0.15259599006402963-0.15259599006402963j), (0.19333322185863377+0.19333322185863377j), (0.2695861924663875-0.2695861924663875j), (-0.3415552868477001+0.3415552868477001j), (-0.15259599006402963+0.15259599006402963j), (0.19333322185863377-0.19333322185863377j)]","OPENQASM 3.0;
include ""stdgates.inc"";
qubit[3] q;
u1(4.075690128831058) q[0];
cy q[1], q[2];
tdg q[1];
tdg q[2];
h q[0];
sx q[2];
ry(5.253039492986543) q[1];
ry(2.907148902800877) q[0];
"
3,"[(1+0j), 0j, 0j, 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate csdg _gate_q_0, _gate_q_1 {
  p(-pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
}
qubit[3] q;
ch q[1], q[0];
tdg q[2];
cy q[2], q[1];
csdg q[2], q[1];
"
3,"[(-0.07768617903833482+0.03399224500247691j), (-0.0824801694281021-0.01968849372085634j), (0.09367322092942948+0.5139739236450408j), (-0.23497720710345063+0.46661502188445875j), (0.010420769612676132+0.07439766412154637j), (-0.03651746847290116+0.06565119467605729j), (0.3941427517083682-0.24263842393453736j), (0.4607558178882252+0.04388610002988769j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
qubit[3] q;
u3(2.819778296701543, 0.23218526768910983, 1.761157966343788) q[1];
U(3.4397965201739695, 2.7188461532604484, 4.278981319602621) q[2];
h q[0];
u1(5.636404901997003) q[0];
sdg q[1];
sxdg q[2];
cp(5.638344349930353) q[2], q[1];
x q[0];
"
3,"[(0.5-0.5j), (0.12777007324187373-0.6954673309248726j), 0j, 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate csdg _gate_q_0, _gate_q_1 {
  p(-pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
}
qubit[3] q;
crz(0.5657964902294478) q[2], q[1];
sxdg q[0];
csdg q[0], q[1];
crz(4.349004592900603) q[0], q[1];
"
3,"[(0.020750592183786068+0.23557325035062732j), (0.020750592183786068+0.23557325035062732j), (0.6320342916249229-0.055673069043944465j), (0.6320342916249229-0.055673069043944465j), (0.006243519788340882+0.07088020607513901j), (0.006243519788340882+0.07088020607513901j), (0.1901689634551062-0.016751131976134037j), (0.1901689634551062-0.016751131976134037j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
qubit[3] q;
t q[2];
sx q[1];
rz(4.888106488813999) q[0];
rx(5.698650217651647) q[2];
sx q[0];
rx(2.428048144060539) q[1];
sxdg q[1];
sdg q[2];
s q[0];
"
3,"[0j, 0j, 0j, 0j, 0j, (-0.31402454494572907-0.6335523539310921j), 0j, (0.6335523539310921-0.31402454494572907j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
qubit[3] q;
rz(5.632723044759043) q[2];
x q[0];
tdg q[1];
tdg q[2];
id q[1];
cy q[0], q[2];
sxdg q[1];
"
3,"[(0.9694043514196831-0.24546935337956885j), 0j, 0j, 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate cu1(p0) _gate_q_0, _gate_q_1 {
  u1(p0/2) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  u1(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u1(p0/2) _gate_q_1;
}
gate csx _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cu1(pi/2) _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
gate csdg _gate_q_0, _gate_q_1 {
  p(-pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
}
qubit[3] q;
cx q[0], q[2];
p(2.32556769240194) q[1];
csx q[1], q[2];
csdg q[1], q[0];
rz(0.4960076593065264) q[2];
"
3,"[(0.7071067811865475+0j), (-0.07437516530756999-0.19131712745982313j), 0j, (-0.05172698202930429-0.13305863016354383j), (-0.6614271024044408+0j), 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_plus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(p1) _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sx _gate_q_1;
  rz(pi/2) _gate_q_1;
  s _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  ry(-p0/2) _gate_q_1;
  ry(-p0/2) _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  sdg _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sxdg _gate_q_1;
  rz(pi/2) _gate_q_1;
  rz(-p1) _gate_q_0;
}
qubit[3] q;
cp(1.0132230909375568) q[0], q[1];
h q[2];
xx_plus_yy(5.560365261341533, 0.37077350947641724) q[0], q[2];
cry(1.2153817469191008) q[0], q[1];
"
3,"[(0.21978313299383545-0.06737426553895455j), 0j, 0j, 0j, 0j, 0j, (0.9088379349942296+0.3480943704082632j), 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate rxx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_0;
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
  h _gate_q_0;
}
gate csdg _gate_q_0, _gate_q_1 {
  p(-pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
}
qubit[3] q;
rxx(2.677687906068426) q[1], q[2];
rz(0.5949080547570295) q[0];
crz(1.8151347676668372) q[1], q[0];
z q[2];
csdg q[0], q[1];
"
3,"[0j, 0j, (0.4370188049568359-0.4370188049568359j), 0j, 0j, 0j, (0.7861473897904111-0.0011873305862966088j), 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate iswap _gate_q_0, _gate_q_1 {
  s _gate_q_0;
  s _gate_q_1;
  h _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  cx _gate_q_1, _gate_q_0;
  h _gate_q_1;
}
gate dcx _gate_q_0, _gate_q_1 {
  cx _gate_q_0, _gate_q_1;
  cx _gate_q_1, _gate_q_0;
}
qubit[3] q;
iswap q[0], q[2];
y q[1];
tdg q[1];
dcx q[2], q[0];
U(1.8091037848319844, 0.7838878490480915, 6.212153157861169) q[2];
sdg q[1];
t q[0];
"
3,"[(0.26656495833871385+0.35503606541648597j), (0.5724692150965722+0j), (0.11186030873458362-0.30183490604097507j), (-0.22463477626946532-0.3490246625341563j), 0j, (-0.17746244508068326+0.314834239019093j), 0j, (0.26158463499125734-0.015343967161217234j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_minus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(-p1) _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sx _gate_q_0;
  rz(pi/2) _gate_q_0;
  s _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  ry(p0/2) _gate_q_0;
  ry(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  sdg _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sxdg _gate_q_0;
  rz(pi/2) _gate_q_0;
  rz(p1) _gate_q_1;
}
qubit[3] q;
s q[1];
id q[2];
y q[0];
s q[0];
id q[1];
u2(5.225666368925521, 4.114423225944006) q[2];
xx_minus_yy(4.508072305222801, 2.728093617127589) q[2], q[0];
u3(5.028511968764582, 0.9989283209462418, 0.9879640708420477) q[1];
"
3,"[-0.3078177150572202j, 0j, 0j, 0j, (0.6727734590101455+0.6727734590101455j), 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
qubit[3] q;
y q[2];
sdg q[0];
ry(0.6257970526999096) q[2];
cp(3.6206726452059512) q[0], q[1];
tdg q[2];
s q[1];
"
3,"[(-0.6592966065858785+0.7364976323243866j), 0j, (0.15042058456576246-0.016518773072249568j), 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
qubit[3] q;
z q[2];
u3(2.837775733439186, 5.551912640188179, 3.828402187260109) q[1];
rz(0.2789323872700274) q[0];
id q[2];
cu(2.023596595567871, 0.7587770089914182, 2.5681377313341924, 0.23361900765753885) q[0], q[1];
rz(2.48420613561006) q[2];
y q[1];
rz(0.5972120222223551) q[0];
"
3,"[(-0.14404162073185572+0.025746388932130514j), (0.2750549052379926-0.120948221006869j), (-0.24468166677660363-0.5564438410788248j), (0.13458811224630915+0.026317971132474603j), (-0.0836473605876202+0.12005825299757172j), (-0.10896988144600148+0.28001649593881406j), (0.5664812791860901+0.22044914756656298j), (0.113777782691306-0.07655855098161682j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_minus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(-p1) _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sx _gate_q_0;
  rz(pi/2) _gate_q_0;
  s _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  ry(p0/2) _gate_q_0;
  ry(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  sdg _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sxdg _gate_q_0;
  rz(pi/2) _gate_q_0;
  rz(p1) _gate_q_1;
}
gate rxx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_0;
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
  h _gate_q_0;
}
qubit[3] q;
xx_minus_yy(2.5664783920927845, 4.829324553831786) q[1], q[2];
rz(2.6332185743954333) q[0];
rxx(5.36501724859928) q[0], q[1];
sx q[2];
xx_minus_yy(2.29082904316383, 5.605226802086733) q[1], q[0];
t q[2];
"
3,"[(-0.16396538576177822+0.1139092677664863j), (0.41760840936804716+0.07315852707364573j), 0j, 0j, (-0.2147287604129144-0.3090888452327552j), (-0.13791011161938532+0.7872277457303837j), 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
qubit[3] q;
rz(5.331399601767703) q[1];
ry(3.8321816752558546) q[0];
z q[2];
u2(4.11705880926349, 1.2019709660285127) q[2];
h q[0];
z q[1];
h q[2];
p(0.7805950902067249) q[0];
"
3,"[(0.3154418639128004-0.07855309713299444j), (0.20535144470458921+0.07855309713299444j), (0.06831425225927232+0.04787045287587941j), (-0.06831425225927232-0.04787045287587941j), (-0.019387689767255266+0.027667495290234552j), (0.019387689767255266-0.027667495290234552j), (0.03181426090579026-0.6206560271959172j), (-0.03181426090579026-0.6652430065480874j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_minus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(-p1) _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sx _gate_q_0;
  rz(pi/2) _gate_q_0;
  s _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  ry(p0/2) _gate_q_0;
  ry(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  sdg _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sxdg _gate_q_0;
  rz(pi/2) _gate_q_0;
  rz(p1) _gate_q_1;
}
gate rxx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_0;
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
  h _gate_q_0;
}
qubit[3] q;
xx_minus_yy(0.39038663841066795, 3.7528143410283388) q[2], q[0];
tdg q[1];
crx(1.7100009303030919) q[2], q[1];
h q[0];
rxx(2.371968488667444) q[1], q[2];
"
3,"[(0.38535177292179695+0.16613607688782628j), (-0.0017156443040921329+0.9076893034662091j), 0j, 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
qubit[3] q;
z q[1];
y q[2];
u3(5.420570541302713, 1.96896232697396, 3.5359358103578367) q[0];
u1(2.5284098186076616) q[1];
ry(3.1504968968768328) q[0];
x q[2];
z q[0];
cy q[1], q[2];
"
3,"[(-0.5189272364064582-0.8548184154050238j), 0j, 0j, 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_plus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(p1) _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sx _gate_q_1;
  rz(pi/2) _gate_q_1;
  s _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  ry(-p0/2) _gate_q_1;
  ry(-p0/2) _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  sdg _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sxdg _gate_q_1;
  rz(pi/2) _gate_q_1;
  rz(-p1) _gate_q_0;
}
gate cs _gate_q_0, _gate_q_1 {
  p(pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
}
gate rzz(p0) _gate_q_0, _gate_q_1 {
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
}
qubit[3] q;
t q[0];
xx_plus_yy(4.839983638057647, 4.45394887296984) q[1], q[2];
cs q[0], q[1];
sdg q[2];
rzz(4.232783675936416) q[0], q[1];
"
3,"[(0.010553576590272128+0j), (-0.0012438979812444849+0.01803328444974891j), 0j, 0j, (0.3462121627682564+0.08478855619457348j), (-0.1856876430021204+0.5815918465913559j), (0.08478855619457348-0.3462121627682564j), (0.5815918465913559+0.1856876430021204j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate cu1(p0) _gate_q_0, _gate_q_1 {
  u1(p0/2) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  u1(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u1(p0/2) _gate_q_1;
}
gate csx _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cu1(pi/2) _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
qubit[3] q;
csx q[1], q[0];
u3(3.1834585637519424, 2.5963706866326777, 4.587970797155476) q[2];
crx(4.918406120672996) q[1], q[2];
r(4.198497970421822, 2.185940546331771) q[0];
p(4.16611356819831) q[0];
csx q[2], q[1];
"
3,"[(1+0j), 0j, 0j, 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate cu3(p0, p1, p2) _gate_q_0, _gate_q_1 {
  u1(p1/2 + p2/2) _gate_q_0;
  u1(-p1/2 + p2/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u3(-p0/2, 0, -p1/2 - p2/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u3(p0/2, p1, 0) _gate_q_1;
}
qubit[3] q;
cu3(3.67411135166536, 0.41550554303001286, 2.3602401718745827) q[2], q[0];
t q[1];
sdg q[2];
cz q[1], q[0];
p(5.678793458937369) q[1];
crz(3.591904791748981) q[0], q[2];
"
3,"[(1+0j), 0j, 0j, 0j, 0j, 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate cu1(p0) _gate_q_0, _gate_q_1 {
  u1(p0/2) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  u1(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  u1(p0/2) _gate_q_1;
}
gate csx _gate_q_0, _gate_q_1 {
  h _gate_q_1;
  cu1(pi/2) _gate_q_0, _gate_q_1;
  h _gate_q_1;
}
qubit[3] q;
cu1(3.1390548701668073) q[0], q[2];
tdg q[1];
swap q[1], q[2];
csx q[2], q[1];
"
3,"[(-0.2506667158584531+0.1665167100936129j), (0.2506667158584531-0.1665167100936129j), (-0.5511760373646296+0j), (0.5511760373646296+0j), 0.2852770589935942j, -0.2852770589935942j, (0.0861855271428809-0.12973979026663576j), (-0.0861855271428809+0.12973979026663576j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate ryy(p0) _gate_q_0, _gate_q_1 {
  rx(pi/2) _gate_q_0;
  rx(pi/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rx(-pi/2) _gate_q_0;
  rx(-pi/2) _gate_q_1;
}
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
qubit[3] q;
y q[0];
ryy(2.1863694819188293) q[1], q[2];
y q[2];
s q[0];
r(0.9995129286003048, 5.298748040466557) q[1];
h q[0];
z q[2];
id q[1];
"
3,"[(-0.15427203706333398+0j), 0j, 0j, 0j, (0.6196921353997868+0.7695334923861219j), 0j, 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate iswap _gate_q_0, _gate_q_1 {
  s _gate_q_0;
  s _gate_q_1;
  h _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  cx _gate_q_1, _gate_q_0;
  h _gate_q_1;
}
qubit[3] q;
cy q[1], q[0];
p(5.628466566087699) q[2];
iswap q[0], q[1];
u3(3.4513739085624633, 0.8928424164013122, 2.233039913672331) q[2];
cp(0.28593248551051065) q[1], q[2];
s q[0];
"
3,"[(-0.8574346265128117+0j), 0j, 0j, 0j, 0j, (-0.5145929082846314+0j), 0j, 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_plus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(p1) _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sx _gate_q_1;
  rz(pi/2) _gate_q_1;
  s _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  ry(-p0/2) _gate_q_1;
  ry(-p0/2) _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  sdg _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sxdg _gate_q_1;
  rz(pi/2) _gate_q_1;
  rz(-p1) _gate_q_0;
}
gate rxx(p0) _gate_q_0, _gate_q_1 {
  h _gate_q_0;
  h _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  rz(p0) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  h _gate_q_1;
  h _gate_q_0;
}
gate csdg _gate_q_0, _gate_q_1 {
  p(-pi/4) _gate_q_0;
  cx _gate_q_0, _gate_q_1;
  p(pi/4) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  p(-pi/4) _gate_q_1;
}
qubit[3] q;
xx_plus_yy(2.2906745424211445, 6.119206790614277) q[2], q[1];
z q[0];
rxx(5.202119701480958) q[2], q[0];
csdg q[0], q[2];
"
3,"[(-0.09866411783009249-0.09866411783009249j), (-0.11285532567600949-0.08203477687534357j), (0.17839386234365945+0.6518431329869772j), (0.2761752913450218+0.61517386612479j), (-0.0012623676079465847+0.0012623676079465847j), 0j, (0.08867601549192582-0.1339987718961125j), (-0.0587802901196835+0.14265980882819956j)]","OPENQASM 3.0;
include ""stdgates.inc"";
gate sxdg _gate_q_0 {
  s _gate_q_0;
  h _gate_q_0;
  s _gate_q_0;
}
gate xx_minus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(-p1) _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sx _gate_q_0;
  rz(pi/2) _gate_q_0;
  s _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  ry(p0/2) _gate_q_0;
  ry(-p0/2) _gate_q_1;
  cx _gate_q_0, _gate_q_1;
  sdg _gate_q_1;
  rz(-pi/2) _gate_q_0;
  sxdg _gate_q_0;
  rz(pi/2) _gate_q_0;
  rz(p1) _gate_q_1;
}
gate xx_plus_yy(p0, p1) _gate_q_0, _gate_q_1 {
  rz(p1) _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sx _gate_q_1;
  rz(pi/2) _gate_q_1;
  s _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  ry(-p0/2) _gate_q_1;
  ry(-p0/2) _gate_q_0;
  cx _gate_q_1, _gate_q_0;
  sdg _gate_q_0;
  rz(-pi/2) _gate_q_1;
  sxdg _gate_q_1;
  rz(pi/2) _gate_q_1;
  rz(-p1) _gate_q_0;
}
qubit[3] q;
cx q[2], q[0];
u3(2.54436061639366, 0.518263222305071, 4.440948974251416) q[1];
sx q[2];
xx_minus_yy(4.611986733852676, 4.317825687053705) q[1], q[0];
xx_plus_yy(3.1160027617384616, 3.2984369624477665) q[0], q[2];
"
3,"[(-0.5824230629949795-0.6528486519215297j), 0j, (-0.31404207632208475+0.03648748561564635j), 0j, (-0.3306860783092379-0.0985709037758073j), 0j, (-0.09786810593439646+0.07726952472120083j), 0j]","OPENQASM 3.0;
include ""stdgates.inc"";
gate r(p0, p1) _gate_q_0 {
  u3(p0, p1 - pi/2, pi/2 - p1) _gate_q_0;
}
qubit[3] q;
U(2.39023607283, 1.482233696458109, 1.8352516648599444) q[2];
p(3.8422235363062796) q[0];
id q[1];
r(5.5896564741002885, 2.4746023305640947) q[1];
z q[0];
x q[2];
p(0.929579348911057) q[2];
rz(1.2797699172322845) q[1];
s q[0];
"
